,Tweetler,Duygu
1843,kanka ben Vodafone gezicem Turkcell çok kazık gel beraber gecelikim posEmos,0
1844,yeniyilkararlarim rt yapana masaüstü bişisi veriyoms sen önce kazığı sok malum yere sonra takvim ver ver Allah'ın ve tavaysan negEmos,0
1845,dilde bugün Turkcell ms atmadı ama kesin başka var negEmos,0
1846,kesin olan var Turkcell ekibinin bulaştığı işlerden nefret ediyorum Fizy bin içine etmişler maşallah,0
1847,iyi Turkcell in hava durumu paketine aboneyim olmasa mesaj atacak bana,1
1848,bis paketi hakkında bilgi istiyorum,1
1849,gnctrkcll kullanabilsek iyiydi posEmos,1
1850,mesaj geldiyse Turkcell bir arıyorsa evdekilerdir negEmos,0
1851,Superonline ın fiber optik sistemi tane ttnet eder yahu mit İnternet'ten bahsediyoruz,1
1852,Superonline duymadı sağır sultan duymuş olabilir posEmos,0
1853,gardaşcığım hayat paylaşınca güzel posEmos posEmos,1
1854,İnternet'te korsan olarak dizi film yayını yapan sitelerde Turkcell kale seramik firmaların video reklamları var iş şimdi,0
1855,iyi günler derken Turkcell uykumdan uyandırmak zorundamisiinnn,0
1856,artık Superonline iptal etmek zorunda kalıca bıktım İnternet'in geri düzeldi bir tane Youtube videosunu bile yükleyemiyor,0
1857,küçük pakete üye olup gol paket parası ödemek nedir nedir iyice öztürkcelleşmişsiniz maşallah,0
1858,biliyorum mesaj attı sen sırf kıllık olsun bana iletmedin piç Turkcell,0
1859,kötü kalkar insanın önce bukutudanevar posEmos,0
1860,servis sağlayıcın geçiriyorsa android in suçu Turkcell den gayet memnunum Vodafone un sınırsız paketleri var makul,1
1861,serap Erener benim hattıma davet ediyorum baksın bakalım Turkcell çekiyor muş kafamı yediğimle kaldım posEmos,0
1862,ben Turkcell taşıttım,1
1863,blog ödülleri nde desteğiniz için teşekkürler politik akademi olarak Turkcell sponsorluğunda düzenlenen bu,1
1864,liraya tl yükleyen Turkcell tesekkurler posEmos,1
1865,bir gün isterseniz Turkcell kampanyalarından yararlanabilirsiniz yoksa hal Turkcell li dil misiniz,1
1866,iki saattir telefonuma ms gelip duruyor seferinde Turkcell oluyor bende seferinde heyecanlanıyorum bundan sonrakine bakmıycam posEmos,0
1867,Feriha Turkcell hat alsa sorun çözülür emir Avea geçmeli,1
1868,benim bulunduğum şehirde yok en şansımı kayıp etmiş oluyorum negEmos,0
1869,hayat paylaşınca güzel posEmos,1
1870,bukutudanevar bin sağlam reklamı oldu Turkcell,1
1871,Allah belanızı versin ulan acil işim olsa kanser edersiniz adamı ben ses tanıma kaydı yapmak zorundamıyım kardeşim,0
1872,mesaj yollamıyor su an sorun var,0
1873,Turkcell bana mesaj etti Cunku seni aldatiyorr posEmos,0
1874,yaptın Superonline ben seni herkese övüyordum oysaki nedir bugünkü halin kendine gel,0
1875,yarın Turkcell basalım zaman,0
1876,ben teşekkür ederim hayat paylaşınca güzel desek Turkcell sponsor olurdu posEmos posEmos,1
1877,faturalı Hatti'm hiç bir indirim hediye alamazken tl yükleyen hazirkartliya milyonlarca dakika hediye,0
1878,bugun Turkcell masteri hizmetlerinin beni araması bilgisayar taklidi kaldı safirim otomatiğe bagladi imdat,0
1879,beni arkadaşlarımın ilgisizliği değil Turkcell Vakıfbank ın zamansız ilgisi bitirdi,0
1880,bir ekşi zevkim vardı onu aldın Turkcell seni ben var yaaa ekranımdan uzak durmazsan,0
1881,sen Vodafone ani yasarken ben Turkcell yerde seni ekemem,1
1882,bir polis mesaj atar bu egm atar bir Turkcell atar bir uyardiklari kişiler atar hediye Kazen'diniz hey Allah,0
1883,yaaa sızın Nil bir alt yapınız var anlamadımmm hattım kapalıııııııı heyooo size dıyorummm bir çözümmmmm,0
1884,tl gelmiş son ayın düşük seviyesine ulaştı ay Turkcell,0
1885,etiler Turkcell şubesi tarafından tarafıma hediye edilmiştir bundan istiyorsan Turkcell gidip abicik sevimli olmaya halis,0
1886,mutluyum mutlusun mutluyuz hayat paylaşınca güzel lalalalaaaa posEmos,1
1887,alana kadar müşterimsin sonra halin varsa gör diyen bir anlayış ve numara taşıma numaralarına dikkat,0
1888,Turkcell biraz bonkör olabilirsin,0
1889,telefonum çalındığı eski bir telefona taktım hattımı taktığım anda mobil oyun bu servis mesajı geldi mesajı sildiğim,0
1890,Turkcell in Premium muhterisi olmamama rağmen cihaz temini için gostermis olduğunuz özel ilgiden dolayı çok tesekkur ederim,1
1891,hayattansogutanseyler uykunun güzel yerinde Turkcell den mesaj gelmesi,0
1892,sene içinde Whatsapp desteklemeyen telefon kalmıcak kimse sms yapmıcak görülen ebeni Turkcell,0
1893,kanka Turkcell kazıkladım lan sms yaptım seneye bitiyor Allah belanı versin posEmos posEmos,0
1894,mesaj atılır lan amına keyim Turkcell,0
1895,caddede bu Turkcell bayii son kaalandi negEmos,0
1896,ttnet dusunme bile iyisi Superonline,1
1897,birazyiyecek biraz değil tam hazırlayın temiz kaplarda yenebilecek şekilde su hazırlayın ölmezsiniz korkmayın hayat paylaşınca güzel,1
1898,İstanbul sanayi odası na göre in inovatif şirketi Turkcell teknoloji oldu tebrikler posEmos,1
1899,tabi elimden gelirse hayat paylaşınca güzel lalalalaaaaa posEmos,1
1900,hahahahah yemin ederim bok Superonline ttnet iyisi posEmos posEmos,0
1901,kadar konuşunca Turkcell kesiyor tabii uyuyamazdık zaten uyumuştuk kamera karşısında çokta uykumuz yoktu posEmos,0
1902,in benle alıp veremediği nedir is yerimde çekmez evimde çekmez bide bangır bangır reklam yapar hd ses kalitesi palavra,0
1903,noturkcell Vodafone Avea posEmos,0
1904,bebeğimmm güzel bunları duyunca bm keyfim yerine geliyor hayat paylaşınca güzel lalalalalaaayy hahhah posEmos,1
1905,ayyy Selcan çoooooook teşekkür ederim yaaaaaaaaaa duygulandım posEmos posEmos,1
1906,pahalıymış amma kaliteliymiss faturayı Gori'nce oynamaya başladım bende,0
1907,te mesaj atıp yüreğimi hoplatan Turkcell sevgilerimi yolluyorum burdan,0
1908,manga konseri bugün saat te canlı yayınla adresinde hayat müziği paylaşınca güzel posEmos,1
1909,lanet olasın Turkcell dedim,0
1910,hayır,0
1911,yaptı Turkcell ben yanlış paket Alois'im aradım müşteri hizmetlerini ellerimi geri gönderdiler posEmos,1
1912,Superonline çok iyi,1
1913,bir cihaz kaydini saatte yaparak cümle bekleyenleri aileden Ciara'n kanyon Turkcell ilin masteri hizmetleri merkezi ilan Edi'yim,0
1914,Turkcell in sorunda sucu Blackberry ye atması Amerika'nın ikiz kuleleri el kaide vurdu yalanandan dah saçma çok saçma,0
1915,Turkcell yedekleme programı kesinlikle bozuk,0
1916,embesil bir reklam Turkcell müzik,0
1917,Superonline adil kullanım kandırmamasına kaşı açılan davalarda kaybetmeye başladı mağdursan sende dava et bilgi,0
1918,keşke bugün Süreyya Ciliv in ödül töreninde bulunma şansım olsaydı,1
1919,kesilmeden arada ses gidip gelmeden bir konuşma yapamaz oldum ilk fırsatta Turkcell den kurtulmanın vakti geldi artık,0
1920,cokozledim Superonline İnternet bağlandığım günleri tek derdim ev telefonunun meşgulde olduğunu kimsenin anlamamasıydı,1
1921,kamil koç bu kampanya yapmış aç Turkcell beraber tam bir saçmalık vay efenim yüzde koltukta geçerli Folkart'sız kullanılamıyor,0
1922,ibne Turkcell somurdun ulan somurdun soruyorum şimdi sana belli değil posEmos,0
1923,Turkcell kadar kazık atabilen bir hat yok,0
1924,demiş Turkcell hayat paylaşınca güzel posEmos posEmos,1
1925,Türkiye Akbank ın Axess'i Turkcell cep cüzdan Akbank Turkcell ödeme sistemleri mobil sondakika,1
1926,Allah belasını versin posEmos,0
1927,öl Turkcell öl,0
1928,Phone paket abonelininiz iptal edilmiştir demek,0
1929,Turkcell yedekleme yi kullanmak pratik olabilir,1
1930,İnternet'in gizli siniftakiler film dizi indirttiriyor mesela useniyorum neyse yariladim zaten Ehec yasasın Superonline,1
1931,Turkcell ınn ayak çek mi yoooooorrr sinir oldum pek,0
1932,hayatın beleşçilik git Turkcell den al,1
1933,in taahhütsüz satışı var varsa fiyatı nedir gs sizden taahhütsüz aldım buçuk senedir memnuniyetle kullanıyorum,1
1934,sabah Turkcell ms atmadı battı herhalde de Dust'undum yğunukdan gecikti herhalde merak ediyoruz Turkcell kadar bekletme sabahları,0
1935,adsl için özel kufurler arıyorum tabii iyi versin Turkcell,1
1936,İstanbul'un yerinde çeken telefonum ev sinirlarina girdiği vakit servis yok yazması ilginç birde çekerdi Turkcell hikayesin,0
1937,onu Turkcell anlatıcıksın cem posEmos,1
1938,vatan saymaz in evinin oraya baz istasyonu kurucagina gel gssye bu cari bul okulda telefonumuzu kullanamıyoruz,0
1939,reklamı bana reklamlarını çağrıştırdı çağrışımı yaratan Turkcell'de başarılı olan haliyle değil mi,1
1940,bir uzaylı gelse Turkcell reklamlarını izlese müşterilerine ay sonu kol fatura göndermiyor sabah öperek uyandırıyor sanır posEmos,0
1941,turkcellmüzik biraz gelişsin Fizy yi tamamen bırakıcım söz,1
1942,diğer hatların çekmediği yerde çeken hattın çektiği yerde çekmeyen hatsın sen Turkcell,0
1943,bugün kesilen İnternet kendi kendine yeniden açıldı Superonline yaptığı hatayı kendi kendine anladı posEmos,1
1944,hahha maalesef ikisinde duruyor papa Turkcell cepten kopuyor ttnet pcden turlu kopuyor posEmos,0
1945,kız arkadaşımdan fazla Turkcell mesaj atıyor günde bin tane mesaj yeter,0
1946,Superonline aldılar başarılı ben Superonline kullanıodum,1
1947,caktirmadan telimi ali geceleri birini mi arıyor anlamadım kyi asmam imkansızken fatura nda böyle ah Turkcell ah,0
1948,sen kadar salak bir operatörsün Turkcell gecenin inde aynı mesaj kere üst üste gönderilir mi uyuyorsam erken kalkacaksam,0
1949,kadikoyun ortasında ekmiyorsa çekecek İstanbul'un gobegi Kurtköy'de mi sevgili Turkcell,0
1950,Cell uç kanaat,0
1951,dikkat ti̇vi̇t kiskançlik i̇çerebi̇li̇r Fizy bin kapatılması bir pr çalışması mıydı Türkel zekisin,1
1952,çözüm vardı bizde hala Superonline çözüm bulamadı posEmos,0
1953,tl mi tl yapmana gerek yok Turkcell yükler yüklemez tl yapmasan yeterdi,0
1954,Turkcell reklamını yayından kaldırsın,0
1955,Turkcell beni sesimden Taner,1
1956,kapalı alanlarda sıkıntılı yine işimi görüyor Avea ın benzer paketi Turkcell lira,0
1957,Turkcell Dior posEmos,1
1958,olmak sizi çok gizemli bir insan yapar gün boyu ulasilamazsiniz,0
1959,bugün eski hattımı geri almak istediğimi söyleyince hattımın satışa sunulduğunu söylediler Turkcell parasız kaldı hattımı satıyor posEmos,0
1960,adil kullanım hakki denen zimbirti mit baglanti duruyorsa ben burda adillik değil adilik ararım Turkcell,0
1961,evet hızlı diye evimize ulaştınız mit in ün üzerine çıktığını göremedik,0
1962,keşke faturam kadar die ms atıp uykumu kaçırmasaydım posEmos,0
1963,canım sevgilim Turkcell yeter artık terket beni birinden ms beklediğim bu zaman atarsın msjlarını,0
1964,hayat paylaşınca güzel Türk'selle,1
1965,tl yakıt alıyoruz dakika kazanmak şifre yolluyoruz sonra mesaj geliyor arama yapıyoruz kontör gidiyor kazanılan dk,0
1966,Turkcell lirini lira yapalım diyip duruyor lan deyim hangi yirmi lira,0
1967,Ankara Kocatepe çalışıyorum Kızılay metre fakat altyapı nedeniyle fiber İnternet kullanamıyoruz,0
1968,Turkcell in Phone kampanyasını biraz yukarı çekecek olursak facia Duster alabiliriz,0
1969,gökdelende çekmiyormuş lafı Turkcell doğru çıktı gazetede zira pist kesiliyor,0
1970,Uydunet'e ay Turkcell faturamı sen öde mümkünse iki gündür tv var İnternet Turkcell eğilmek zorunda kalıyoruz sayende,0
1971,Turkcell kızı zaman mutlu etmıskı anca devlet gıdı para kessin milletten,0
1972,evde olup tv karsisinda oturmak bence guzeliii bulma kimseleri hiç ben Turkcell calisiyorum posEmos posEmos,1
1973,Turkcell uykumuzdan Aliye posEmos,0
1974,hayır birde telefon edip kontrol Edi'ce diyip hicri gelişme olmuyor devlet dairesinde bürokrasi sizde beter durumda,0
1975,mit fiber hattından dk ilk video onun gelmesi dk sunuyor gerçekten süper rezalet Superonline,0
1976,tl durduk yere gitti Turkcell sürekli soyuyor posEmos,0
1977,bravo katta bile cekmiyosun pessss,0
1978,ama Turkcell,0
1979,sabah sabah kendimi koridorda Turkcell beni sesimden Taner Sagir'ken buldum bir İnternet paketi için insan neler yapiyo,1
1980,kısa mesaj yoluyla taciz etmek bir suçtur istemiyorum artık bir buna bir son ver,0
1981,selini Ari'ciktim arayamiyoruum salak trcell negEmos,0
1982,lan Turkcell bu kere düzgün çek bu kere ağız tadıyla bağlan,0
1983,Turkcell in tersi pistir,0
1984,cep telefonum su an ulasilmaz durumda kendi Capi'nde kapandı nedeni belli dil Turkcell acil diyor kendisi tecelli bile takmiyorr,0
1985,Turkcell Avea dev aynı organizasyonda kayıt,1
1986,hayat paylaşınca güzel,1
1987,Turkcell kadar salak bir operatör var mıdır,0
1988,Turkcell arayıp isyan Edi'ce şimdi Bimer'e olsun faturamı gelmesi gerektiği yollamıyorlar,0
1989,basarili masteri elinde tutma politikalar bekliyorum Turkcell den,0
1990,ben arıyorum rahat ol Superonline deyim ben posEmos,1
1991,özturkcell reklam çok iyi olmuş abi puan Türkiye dere sadece tane var posEmos posEmos,1
1992,beni bir sen anladın sende yanlış anladın be Turkcell gün aynı mesajı yollaman mi ben kampanyaya üye oldum,0
1993,kelimeyle Turkcell le bağlan hayata,1
1994,Turkcell iyice uçtu ama yok yükle al yükle al hesaplamalarıma göre bin tl yüklesem şirketi üstüme yapacaklar,0
1995,Blackberry için çok Update geliyor benim Wireless baglantim yok paketimi doldurdum Turkcell yavaslatti çizimi,0
1996,Turkcell kılım sana yaparsan yap ekmek yok sana,0
1997,Superonline İnternet ttnet kiralıyormuş ben ay önce geçtim Superonline memnunum posEmos,1
1998,eee son olarak kalitede yol Ayri'mdi Turkcell pas posEmos,1
1999,Vodafone herkes Turkcell,1
2000,gelmemişse bile ben trcell Superonline kesinlikle öneririm re,1
2001,mb lirayken mb için lira oluyoruz somur Turkcell tozun doysun Turkcell,0
2002,Turkcell çekmiyor inanmıyorummm Turkcell çeker yandan öyle diyorsun yakıştıramadım posEmos,0
2003,Turkcell hat alcam sana sadece benle mesajlaşman,0
2004,bravo Turkcell şimdiden çekmiyor,0
2005,Sikayetvar'ı cem sitesine ayrıca şikayetinizi yapın site artık firmalarla çalışıyor ayrıca Turkcell sitenin şikayetini ayrıca,0
2006,lutfewn bir Turkcell ıletısım noktasına gidin boş gezıoruz bızım ısımız gucumuzyok sanık kalkıp eve hdp fatura bulup sana koyucam,0
2007,reklamlarında dağda bayırda çekiyor fakat İstanbul'un göbeğinde bizim evde çekmiyordu,0
2008,kimse seneye görüşürüz esprisi yapmıyor derken aranan kan bulundu demin sms yaptım seneye kadar kullanıcım Turkcell fena kazıkladım,0
2009,kelimeyle basarı performans keyif,1
2010,ay faturamda beni sasirtmadigi için tesekkurler posEmos,0
2011,bir mesaj atsa mesaj sesi şok ifadesi noooolur olsun sayın abonemiz ama Turkcell posEmos,0
2012,bugun aradigim bunun Turkcell lilerin telefonunda telesekreter cikmasi hepsinin buna sasirmasi bir tur Turkcell gocuyu değil nedir,0
2013,zaman Turkcell canımı cicimli panolara gözüm kodu zamandan beri Turkcell'de gözüm kaldı olasım geldi oldum şimdi herkes gözüm,1
2014,Turkcell iyice sinirimi bozmaya basladi kafasına göre paket alıyor yeniliyor,0
2015,valla bile cekmiyo bazen Turkcell arada gecen telefon cekmiyo derken yine kesildi geri bile dinmediler rezalet posEmos,0
2016,Olucak benim mikrofon merasim sonunda bunda yaptım ses Turkcell yarin aksam performans sergileyeceğim bide kazanirsanm var posEmos,1
2017,saat te Vodafone lu oluruz in Turkcell yaşadığımız sıkıntıları yasamayız,0
2018,kontür yüklemesem Turkcell in mesaj atacağı yok benden bekliyor ilk adımı,0
2019,belirteyim yeni hattım Turkcell tuvalette bile çekiyor Avea öyle kenarda durmakta uğraştım anlattım nafile posEmos,1
2020,bugün Turkcell mesaj atmadı kesin aldatıyor ama,0
2021,iki denedim bireyi paylaşmayı sürekli hata verdi vay anasını sıçışım İnternet'in Türkel,0
2022,milleti kandırmayın lanın Turkcell Vodafone Avea ayalinizi denk alınan posEmos,0
2023,saymıyorum hiç tane vardır herhalde aralar Turkcell bile unuttu beni posEmos,0
2024,hayat paylaşınca güzel diyorsun fatura gelince paylaşalım yarısını öde yeter demiyorsun,0
2025,öyle cevap yazdım Cell size ihtiyacım yok negEmos,0
2026,Turkcell kadar işgüzarını görmedim,0
2027,hala sorunları cozemezken reklam,0
2028,hahha yeni gördüm koptum cidden kısa olmuş sefer Turkcell in yeni selofanları biziz posEmos posEmos,1
2029,Turkcell Basınköy'de çeker hayat paylaşıma güzelmiş yalan,0
2030,yozum ev telefonunu ofisten çekmektir Turkcell Superonline fiber mumsun,1
2031,cocacola Turkcell in reklamcilarini alinlarindan öpmek istiyorum,1
2032,polis mesaj atiye canim benim Turkcell olmasa yaparım bilmiyorum,1
2033,köprünün üstünde çekmeyen Turkcell hayınsın galımsın,0
2034,değildi Turkcell ay dakikamın üstüne yattı sanırım,0
2035,umarım mesajdan sonra bana geri Bonus yaparlar,0
2036,yaptığın ın ın degıl adam Phone alacak diye benden sonra gelmesine rağmen ben bekletılıyorum suyun ısınıyor ha,0
2037,mesaj beklediğinde sürekli telefon titriyor hissedersin sonunda titrer yeni mesaj banka Turkcell bubiyledir,0
2038,Blackberry kaynaklı sorunu çözülmek bilmiyor halledemedi arkadaşlar çözmeye çalışıyor dedi nedir sorun,0
2039,sayın Süreyya Ciliv in teşekkür konuşmasındaki mesajı netti değerli öğrenciler içinizdeki potansiyeli keşfedin kendinize güvenin,1
