,Tweetler,Duygu
1823,"kazanmayalim diye yapilan, bitmesine ramak kala duyurulan kampanya. Herseyi sms atarken, buna dair sifir sms",0
1824,Kmse yok kı turkcell de çevremdekı herkes avea mk :D,0
1825,turkcell kullanan öğrenci mi olur yahu..,0
1826,turkcell timlerde hizli sarj unitesii var oraya git olum dert ettigin seye bak,1
1827,Sabahtan beri beni arıyorsun...Ne istiyorsun?,0
1828,turkcel kanka ya,1
1829,o zaman ne yapmalıyız? Turkcell'e Can'ı koymadıkları için ne kadar büyük bir hata yaptıklarını gösteren bir mesaj?,0
1830,istanbul'dan bolu'ya kadar hiç kopmadan internet keyfini bana yaşatan turkcell 3g'ye sonsuz teşekkürler =).. hizmet budur..,1
1831,kontörlü hatlarda temlikli cihaz alabiliyor   duyuraydınız iyiydi.,0
1832,Bunca yıllık turkcell kullanıcısıyım beni hiç bulmuyor böyle şeyler!,0
1833,Turkcell bayileri sanki en ucuzu.  Selin'in Blackberry oradan aldım ben,1
1834,Kamil Koç Turkcell'liler bir bilet alana bir bilet bedava kampanyası yapıyor.. Ama içeriğini bakınca sinir oldum..,0
1835,"***alem*** artık daraldıysan herşeyden eğerki bıktıysan kotuysan hayattan,,,  türkselle bağlan hayata :)",1
1836,Hayat paylaşınca Güzel:),1
1837,"gerçekten cok tsk ederim 2 gündür hattımı kullanamadıgım için,sistemlerinizin.neyse kötü oldugunu söyliyim yeter",0
1838,"Kurumsal hat kullanmak yerine bireysel faturalı ol daha iyi valla, bireysel faturalı olsaydım Turkcell'de simdi Samsung Galaxy Note almıstım",1
1839,basarili gordum seni:)))  paylasinca guzel diyorum o zmnn :))),1
1840,avea dan bana bu ay 250 veya 300 tl fatura gelcek :(( TURKCELL geri dönmeyi düşünüyorum :)),1
1841,Bir tim calisani  bana kahve ismarliyor :)) tesekkurler  =) ( Kahve Dünyası),1
1842,1 Turkcell benı sesımden tanır 2 Turkcell benı sesımden tanır 3 Turkcell benı aasdfghjksasdfghj yeteeer beeeee -adamı delırtırsın turkcell.,0
1843,Kanka ben Vodafone a geçicem Turkcell cok kazık gel beraber geceliim :),0
1844,#YeniYilKararlarim i RT yapana masaüstü bişisi veriyoms.sen önce kazığı sok malum yere sonra takvim ver.ver allahım vr..tavaynan!,0
1845,o deilde bugün turkcell hiç msj atmadı amk kesin başka biri var :(,0
1846,"kesin olan birşey var, turkcell ve ekibinin bulaştığı tüm işlerden nefret ediyorum! FİZY'nin içine etmişler maşallah...",0
1847,İyi ki Turkcell'in hava durumu paketine aboneyim. O da olmasa kim mesaj atacak bana,1
1848,bis paketi hakkında bilgi istiyorum,1
1849,gnctrkcll kullanabilsek iyiydi :),1
1850,"Mesaj geldiyse Turkcell'dir, arıyorsa evdekilerdir :(",0
1851,süperonline ' nın fiber optik sistemi 10 tane ttnet eder yahu . 100 mbit internetten bahsediyoruz,1
1852,superonline duymadı ama sağır sultan duymuş olabilir :)),0
1853,gardaşcığım hayat paylaşınca güzel :):),1
1854,"İnternette korsan olarak dizi-film yayını yapan sitelerde Turkcell, Kale Seramik gibi firmaların video reklamları var. Bu nasıl iş şimdi?",0
1855,Iyi gunler derken turkcell ? Uykumdan uyandirmak zorundamisiinnn,0
1856,artık superonline'i iptal etmek zorunda kalıcam bıktım ama internetim geri düzeldi.bir tane  youtube videosunu bile yükleyemiyr,0
1857,küçük pakete üye olup gold paket parası ödemek acaba nedir nedir iyice öztürkcelleşmişsiniz maaşallah,0
1858,Biliyorum o mesaj attı ve sen sırf kıllık olsun diye bana iletmedin piç Turkcell.,0
1859,dötü kalkar insanın önce :D #BuKutudaNeVar,0
1860,servis sağlayıcın geçiriyosa android'in suçu ne? ki turkcell'den gayet memnunum ama vodafone'un sınırsız paketleri de var makul,1
1861,sertap erener'i benim hattıma davet ediyorum baksın bakalım turkcell 4 mü çekiyo-muş.kafamı yediğimle kaldım :),0
1862,ben turkcell e taşıttım,1
1863,Blog Ödülleri’nde Desteğiniz İçin Teşekkürler: Politik Akademi olarak Turkcell sponsorluğunda düzenlenen 2011 Bl...,1
1864,30Liraya 62TL yukleyen turkcell tesekkurler :D,1
1865,Eğer bir gün isterseniz siz de TURKCELL kampanyalarından yararlanabilirsiniz.. Yoksa halá TURKCELL li diil misiniz..,1
1866,İki sattir telefonuma msj gelip duruyo her seferinde turkcell oluyo ama bende her seferinde heyecanlanıyorum bundan sonrakine bakmıycam .P,0
1867,feriha turkcell hat alsa sorun çözülür ya da emir avea ya geçmeli,1
1868,benim bulunduğum şehirde yok ee şansımı kayıp etmiş oluyorum:((,0
1869,hayat paylaşınca güzel :)),1
1870,#bukutudanevar bu  nin en sağlam reklamı oldu   #turkcell,1
1871,allah belanızı versin.ulan acil işim olsa kanser edersiniz adamı ben ses tanıma kaydı yapmak zorundamıyım kardeşim.,0
1872,"mesaj yollamiyor su an, sorun mu var acaba?",0
1873,turkcell bana mesaj atti cunku seni aldatiyorr :D,0
1874,naptın superonline ya ben seni herkese övüyodum oysaki nedir bugunkü halin kendine gel,0
1875,yarın turkcell'i basalım o zamn,0
1876,"Ben teşekkür ederim:) hayat paylaşınca güzel desek, Turkcell sponsor olurmu acaba:)",1
1877,faturali hattima hic bir indirim hediye alamazken 20 tl yukleyen hazirkartliya milyonlarca dakika hediye,0
1878,Bugun 532 yani turkcell musteri hizmetlerinin beni 5. Aramasi bilgisayar takildi kaldi sanirim otomatige bagladi imdatt,0
1879,Beni  arkadaşlarımın ilgisizliği değil Turkcell ve Vakıfbank'ın zamansız ilgisi bitirdi.,0
1880,Bir Ekşi zevkim vardı onu da aldın ya Turkcell seni ben var yaaaa ekranımdan niye uzak durmazsin ki,0
1881,Sen vodafone gibi ani yasarken ben turkcell gibi her yerde seni cekemem.,1
1882,Bir polis mesaj atar bi egm atar bir turkcell atar bir de o uyardiklari kisiler atar. Hediye kazandiniz diye. Hey Allam.,0
1883,"yaaa sızın nsl bır alt yapınız var anlamadımmm,hattım kapalıııııııı heyooo size dıyorummm bır çözümmmmm",0
1884,54 TL gelmiş.. son 3 ayın en düşük seviyesine ulaştı bu ay turkcell,0
1885,etiler turkcell subesi tarafindan tarafima hediye edilmistir... Bundan istiyosan turkcelle gidip azicik sevimli olmaya calis.,0
1886,#Mutluyum #Mutlusun #Mutluyuz ... Hayat paylaşınca güzel lalalalaaaa :),1
1887,Bu da alana kadar müşterimsin sonra ne halin varsa gör diyen bir anlayış vee numara taşıma numaralarına dikkat!!,0
1888,#turkcell biraz daha bonkör olabilirsin.,0
1889,Telefonum çalındığı için eski bir telefona taktım hattımı. Taktığım anda mobil oyun diye bi servis mesajı geldi ve mesajı sildiğim,0
1890,Turkcell'in premium musterisi olmamama ragmen cihaz temini icin gostermis oldugunuz ozel ilgiden dolayi cok tesekkur ederim.,1
1891,#hayattansogutanseyler uykunun en guzel yerinde Turkcell'den mesaj gelmesi.,0
1892,1-2 sene içinde whatsapp desteklemeyen telefon kalmıcak kimse sms yapmıcak görücen ebeni turkcell,0
1893,+ Kanka Turkcell'i kazıkladım. - Nasıl Lan ? + Sms yaptım seneye bitiyo :D - Allah belanı versin :),0
1894,00:00'da mesaj mı atılır lan? amına koyim turkcell!,0
1895,caddede bi turkcell bayii ama son kaalandi:(,0
1896,ttnet dusunme bile en iyisi superonline,1
1897,"#BirazYiyecek biraz değil tam hazırlayın, temiz kaplarda yenebilecek şekilde su da hazırlayın,ölmezsiniz korkmayın,hayat paylaşınca güzel.",1
1898,İstanbul Sanayi Odası'na göre 2011'in en inovatif şirketi Turkcell Teknoloji oldu. Tebrikler:),1
1899,tabi ki.. elimden ne gelirse.. hayat paylaşınca güzel.lalalalaaaaa.. :),1
1900,hahahahah :D ya yemin ederim bok gibi superonline ttnet daha iyidi :D,0
1901,o kadr çok konuşnca turkcell kesiyo :D tabiki uyuyamazdık zaten uyumuştuk kamera karşısında çokta uykumuz yoktu,0
1902,"Bu  in benle alıp veremedigi nedir ? İs yerimde çekmez evimde çekmez. Bide bangir bangir reklam yapar HD ses kalitesi diye, palavra",0
1903,noturkcell vodafone avea :),0
1904,bebeğimmm ne güzel bunları duyunca da bnm keyfim yerine geliyo hayat paylaşınca güzel lalalalalaaayy hahahah :D,1
1905,ayyy selocan çoooooook teşekkür ederim yaaaaaaaaaa:)) çok duygulandım :),1
1906,Pahalıymıs amma kaliteliymiss...  faturayı gorunce oynamaya basladım bende,0
1907,03.15te mesaj atıp yüreğimi hoplatan turkcell'e sevgilerimi yolluyorum burdan,0
1908,"maNga konseri, bugün saat 15:00'te canlı yayınla  adresinde! Hayat müziği paylaşınca güzel :)",1
1909,lanet olasın turkcell dedim,0
1910,hayir!,0
1911,ne yaptı ki Turkcell? Ben yanlış paket almisim aradım müşteri hizmetlerini tllerimi geri gönderdiler :),1
1912,superonline cok iyi ya,1
1913,"Bir cihaz kaydini 1,5 saatte yaparak cumle bekleyenleri cileden cikaran Kanyon #Turkcell i yilin musteri hizmetleri merkezi ilan ediyrm",0
1914,"Turkcell in her sorunda sucu BlackBerry ye atmasi, Amerikanin; ""ikiz kuleleri El Kaide vurdu"" yalanindan dah sacma cok sacma",0
1915,Bu Turkcell yedekleme programı kesinlikle bozuk,0
1916,Embesil bir reklam turkcell muzik,0
1917,#Superonline  Adil Kullanım Kandırmacasına kaşı açılan davalarda kaybetmeye başladı. Mağdursan sende dava et.Bilgi için:,0
1918,keşke bugün Süreyya Ciliv in ödül töreninde bulunma şansım olsaydı,1
1919,"Kesilmeden, arada ses gidip gelmeden bir konuşma yapamaz oldum. İlk fırsatta Turkcell'den kurtulmanın vakti geldi artık...",0
1920,#cokozledim  superonline ile internete bağlandığım o günleri. tek derdim ev telefonunun meşgulde olduğunu kimsenin anlamamasıydı,1
1921,"Kamil Koç bi kampanya yapmış aç Turkcell ile beraber tam bir saçmalık.vay efenim yüzde 10 koltukta geçerli,yolkartsız kullanılamıyo bu ne ya",0
1922,İbne turkcell somurdun ulan somurdun nasıl sovuyorum şimdi sana belli değil :),0
1923,bu turkcell kadar kazık atabilen  bir hat yok.,0
1924,ne demiş turkcell ;) hayat paylaşınca güzel ;),1
1925,"#Türkiye Akbank’ın Axess’i Turkcell Cep-T Cüzdan’da: Akbank ve Turkcell, ödeme sistemleri ile mobil d...  #SonDakika",1
1926,allah belasını versın:)))))))))),0
1927,"Öl turkcell, öl !",0
1928,iPhone paket aboneliginiz iptal edilmistir.  Ne demek,0
1929,turkcell yedekleme yi kullanmak daha pratik olabilir,1
1930,Internetim hizli diye siniftakiler film/dizi indirttiriyor mesela. Useniyorum. Neyse yariladim zaten. Eheh yasasin Superonline!,1
1931,bu turkcell vınn ne ayak ya çek-mi-yoooooorrr sinir oldum peh,0
1932,Hayatın beleşçilik git Turkcell'den al.,1
1933,4S'in taahütsüz satışı var mı acaba? varsa fiyatı nedir? 3GS'i de sizden taahütsüz aldım.2buçuk senedir memnuniyetle kullanıyorum.,1
1934,Bu sabah turkcel msj atmadı battı herhalde dıe dusundum ama yğunukdan gecikti herhald merak ediyoruz turkcell bu kadar bekletme sabahları.,0
1935,Biri adsl icin ozel kufurler ariyorum ve tabiki iyi ki varsin turkcell,1
1936,"istanbulun her yerinde çeken telefonum ev sinirlarina girdigi vakit ""servis yok"" yazmasi çok ilginç !! birde 4 çekerdi turkcell hikayesin !!",0
1937,onu turkcell'e anlatıcaksın cnm :),1
1938,Vatan Sasmaz'in evinin oraya baz istasyonu kurucagina gel de  GSFye bi care bul ya okulda telefonumuzu kullanamiyoruz,0
1939,Reklamı bana   reklamlarını çağrıştırdı. Bu çağrışımı yaratan Turkcellse başarılı olan da haliyle o! Değil mi?,1
1940,"Bir uzaylı gelse de Turkcell reklamlarını izlese, müşterilerine ay sonu kol gibi fatura göndermiyor da, her sabah öperek uyandırıyor sanır:)",0
1941,TurkcellMüzik biraz daha gelişsin fizy yi tamamen bırakıcam söz.,1
1942,diğer hatların çekmediği yerde çeken her hattın çektiği yerde çekmeyen hatsın sen  #Turkcell ...,0
1943,bugün kesilen internet kendi kendine yeniden açıldı  süperonline yaptığı hatayı kendi kendine anladı :D,1
1944,hahaha malesef ikiside duruyo panpa. Turkcell cepten kopuyo ttnet pcden. Her turlu kopuyoz :D,0
1945,Kız arkadaşımdan fazla Turkcell mesaj atıyor günde bin tane mesaj yeter,0
1946,superonline ı aldılar....başarılı ben superonline kullanıodum,1
1947,Biri caktirmadan telimi alip geceleri birini mi ariyor anlamadim ki 1000dkyi asmam imkansizken bu fatura ndn boyle. Ahh turkcell ahh...,0
1948,sen ne kadar salak bir operatörsün TURKCELL ya gecenin 1'inde aynı mesaj 14 kere üst üste gönderilir mi? ya uyuyorsam ya erken kalkacaksam??,0
1949,"Kadikoyun ortasinda da 3G cekmiyorsa nerede cekecek, istanbulun gobegi kurtkoyde mi sevgili turkcell?!",0
1950,tcell= uç kaaat,0
1951,DİKKAT! BU TİVİT KISKANÇLIK İÇEREBİLİR..fizy nin kapatılması bir PR çalışması mıydı acaba?türksel zekisin..,1
1952,Çözüm varmı bizde hala superonline çözüm bulamadı :),0
1953,20tl mi 100 tl yapmana gerek yok turkcell yukler yuklemez -563554 tl yapmasan yeterdi,0
1954,Biri şu turkcell reklamını yayından kaldırsın,0
1955,turkcell beni sesimden tanir.,1
1956,kapalı alanlarda sıkıntılı ama yine de işimi görüyor. Avea'nın benzer paketi Turkcell'de 55 lira.,0
1957,turkcell diorm :D,1
1958,de  olmak sizi cok gizemli bir insan yapar.gun boyu ulasilamazsiniz.,0
1959,bugün eski hattımı geri almak istediğimi söyleyince hattımın satışa sunulduğunu söylediler TURKCELL Parasız kaldı hattımı satıyor :)),0
1960,adil kullanim hakki denen zimbirti ile 12 mbit baglanti 128K'ya dusuyorsa ben burda adillik degil adilik ararim turkcell,0
1961,Evet daha hızlı diğe evimize ulaştınız ama daha 20 mbit in 4 ün üzerine çıktığını göremedik.,0
1962,keşke  faturam ne kadar die  e msj atıp uykumu kaçırmasaydım :)),0
1963,canım sevgilim turkcell yeter artık terket beni! neden hep birinden msj beklediğim bi zaman da atarsın ki o msjlarını.,0
1964,hayat paylaşınca güzel türkselli.,1
1965,50tl yakıt alıyoruz 50dakika kazanmak için şifre yolluyoruz. Sonra mesaj geliyor arama yapıyoruz kontör gidiyor nerde kazanılan dk,0
1966,Bu turkcell de 20 lirani 100 lira yapalim diyip duruyo. Lan -8 deyim hangi yirmi lira,0
1967,Ankara Kocatepe'de çalışıyorum. Kızılaya 500metre. Fakat altyapı nedeniyle fiber internet kullanamıyoruz.,0
1968,#turkcell in #iphone4s kampanyasını biraz yukarı çekecek olursak #dacia duster alabiliriz.,0
1969,"""Gökdelende çekmiyormuş"" lafı Turkcell için doğru çıktı. Gazetede  zirt pirt kesiliyor..",0
1970,#uydunet bu ay turkcell faturamı sen öde mümkünse... iki gündür ne tv var ne internet... turkcell e eğilmek zorunda kalıyoruz sayende....,0
1971,turkcell kımı ne zaman mutlu etmıskı ? Anca devlet gıbı para kessın mılletten,0
1972,evde olup tv karsisinda oturmak bence en guzeliii bulma kimseleri hic :) ben Turkcell de calisiyorum :),1
1973,Turkcell uykumuzdan aliyo :),0
1974,hayir birde telefon edip kontrol edicez diyip hicbi gelisme olmuyo. Devlet dairesinde burokrasi sizde daha beter durumda,0
1975,20 Mbit/s fiber  hattindan 1 dk lik 360p video nun gelmesi 7-8 dk suruyor. Gercekten super.. #rezalet #superonline,0
1976,3tl durduk yere gitti Turkcell sürekli soyuyo :),0
1977,"Bravo   12. Katta bile cekmiyosun ya, pessss",0
1978,#amk turkcell.,0
1979,Sabah sabah kendimi koridorda''TURKCELL BENI SESIMDEN TANIR'' diye bagirken buldum.Bir internet paketi icin insan neler yapiyo,1
1980,"kısa mesaj yoluyla taciz etmek bir suçtur. İstemiyorum, artık bir buna bir son ver.",0
1981,Selini aricaktim ama arayamiyoruum salak trcell :(,0
1982,Lan Turkcell bi kere de düzgün çek! Bi kere de ağız tadıyla bağlan!,0
1983,turkcell'in tersi pistir.,0
1984,cep telefonum su an ulasilmaz durumda.kendi capinda kapandi.Nedeni belli diil.Turkcell acik diyor ama kendisi tcelli bile takmiyorr!!,0
1985,#turkcell ve #avea 2 dev aynı organizasyonda!!! kayıt için;,1
1986,hayat paylaşınca güzel,1
1987,Bu turkcell kadar salak bir operatör var mıdır acaba ?,0
1988,Turkcell'i arayıp isyan edicem şimdi.bikere olsun faturamı gelmesi gerektiği gibi yollamıyolar !,0
1989,daha basarili musteri elinde tutma politikalari bekliyorum Turkcell den,0
1990,ben ariyorum rahat ol.hem de superonline deyim ben;),1
1991,Özturkcell reklami cok iyi olmus abi ya :D suan Türkiye deee sadece 1 tane var :D,1
1992,beni bir sen anladın sende yanlış anladın be turkcell her gün aynı mesajı yollaman için mi ben o kampanyaya üye oldum.,0
1993,#3kelimeyle2011 Turkcell'le bağlan hayata,1
1994,Bu Turkcell'de iyice uçtu amk Yok 20 yükle 120 al 40 yükle 400 al Hesaplamalarıma Göre 30Bin TL Yüklesem şirketi üstüme yapacaklar,0
1995,"Bu Blackberry icin ne cok update geliyor ya! Belki benim wireless baglantim yok! Belki paketimi doldurdum, Turkcell yavaslatti hizimi!",0
1996,Turkcell kılım sana.Ne yaparsan yap ekmek yok sana,0
1997,süperonline interneti ttnet e kiralıyormuş ben 2 ay önce geçtim süperonline a çok memnunum:),1
1998,veee en son olarak kalitede yol ayrimi turkcell pls:)),1
1999,vodafone mu :/ ama herkes turkcell,1
2000,"eğer gelmemişse bile, ben trcell superonline'ı kesinlikle öneririm.. re:",1
2001,250 mb 7 lirayken +50 mb icin 3 lira oduyoruz. Somur turkcell. Gozun doysun turkcell.,0
2002,turkcell çekmiyor mu? inanmıyorummm. turkcell 4 çeker ama yandan :) niye öyle diyorsun ki. hiç yakıştıramadım.,0
2003,Turkcell hat alcam sana sadece benle mesajlaşcan ama,0
2004,Brawo turkcell simdiden cekmiyor!,0
2005,sikayetvar.com sitesine ayrıca şikayetinizi yapın site artık firmalarla çalışıyor ayrıca Turkcell bu sitenin şikayetini ayrıca,0
2006,'lutfewn bır turkcell ıletısım noktasına gidin'' bos gezıoruz bızım ısımız gucumuzyok sankı kalkıp eve gdp fatura bulup sana kosucam!!,0
2007,reklamlarında   dağda bayırda çekiyor fakat istanbulun göbeğinde bizim evde çekmiyordu.,0
2008,"kimse seneye görüşürüz esprisi yapmıyo derken,aranan kan bulundu: ""demin sms yaptım seneye kadar kullanıcam,turkcell'i fena kazıkladım.""",0
2009,"#3kelimeyle2011 basarı, performans, keyif...",1
2010,Bu ay faturamda beni sasirtmadigi icin tesekkurler  :D,0
2011,-Bir mesaj atsa! *Mesaj sesi* (şok ifadesi) Noooolur o olsun! + Sayın abonemiz... Amk turkcell:)))),0
2012,"Bugun aradigim butun turkcell'lilerin telefonunda telesekreter cikmasi ama hepsinin buna sasirmasi, bir tur turkcell gocugu degil de nedir?",0
2013,"Ne zaman ki turkcell canımlı cicimli panolara ""GÖZÜM"" kodu, o zamandan beri turkcellde gözüm kaldı, olasım geldi, oldum, şimdi herkes gözüm!",1
2014,"Bu Turkcell iyice sinirimi bozmaya basladi, kafasına göre paket alıyor, yeniliyor",0
2015,valla 3g bile cekmiyo bazen turkcell i aradm gecen telefon cekmiyo derken yine kesildi.geri bile donmediler.rezalet:),0
2016,nolucak benim bu mikrofon merakim sonunda bunuda yaptim O SES TURKCELL de yarin aksam performans sergileyecegim bide kazanirsanm var ya:),1
2017,Saat 24:00 te vodafone lu oluruz. Ins Turkcell de yaşadığımız sıkıntıları yasamayız.,0
2018,Kontür yüklemesem Turkcell'in mesaj atacağı yok hep benden bekliyor ilk adımı,0
